["port 1",""]
["port 2",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(208, 3)
231345401863712 0.127252 0.000000
231294213414875 0.130541 0.000000
231243046364790 0.133895 0.000000
231196465879857 0.135547 0.000000
231123324892429 0.141494 0.000000
231079972668856 0.144564 0.000000
231025771561587 0.147858 0.000000
230971209725225 0.151267 0.000000
230920173730315 0.154918 0.000000
230871471953540 0.158355 0.000000
230830922053899 0.161671 0.000000
230787671093438 0.165005 0.000000
230727811557223 0.169077 0.000000
230676868502921 0.172838 0.000000
230625959116661 0.176936 0.000000
230565790829479 0.181166 0.000000
230514922301399 0.185265 0.000000
230458302092751 0.190001 0.000000
230401688089118 0.194317 0.000000
230353188637504 0.198218 0.000000
230297784147031 0.202726 0.000000
230253596493056 0.207463 0.000000
230187634092900 0.212077 0.000000
230143278450324 0.216541 0.000000
230086816272898 0.221380 0.000000
230030374909384 0.226124 0.000000
229975111640670 0.230855 0.000000
229924506032159 0.236159 0.000000
229869285330243 0.240845 0.000000
229814093084416 0.245680 0.000000
229763545980501 0.250925 0.000000
229700365245257 0.256712 0.000000
229641832824347 0.262946 0.000000
229575836286323 0.268773 0.000000
229531716086646 0.274431 0.000000
229475533524805 0.279840 0.000000
229412496318154 0.285741 0.000000
229363260172135 0.291323 0.000000
229314048137425 0.297126 0.000000
229251106269561 0.303659 0.000000
229192786086123 0.310371 0.000000
229125726800045 0.317918 0.000000
229064801420401 0.325091 0.000000
228999129261229 0.332003 0.000000
228946094392531 0.339737 0.000000
228883339822125 0.346544 0.000000
228835459080454 0.352658 0.000000
228786465917167 0.359343 0.000000
228723797417208 0.366473 0.000000
228660038842858 0.374573 0.000000
228597442364292 0.382157 0.000000
228547411561386 0.389430 0.000000
228484865230295 0.396717 0.000000
228421230726182 0.405002 0.000000
228356494066974 0.413496 0.000000
228291405028907 0.421620 0.000000
228238396641843 0.425209 0.000000
227984586610088 0.459903 0.000000
227900804775463 0.468406 0.000000
227820205752567 0.477440 0.000000
227733449404249 0.487396 0.000000
227644200761455 0.496698 0.000000
227555029989562 0.506695 0.000000
227454640246020 0.517176 0.000000
227359945736203 0.525461 0.000000
227265334003044 0.534162 0.000000
227170792888432 0.542431 0.000000
227076326442317 0.550537 0.000000
226981934404668 0.558467 0.000000
226887602950909 0.565162 0.000000
226793355875954 0.572392 0.000000
226699182953019 0.579407 0.000000
226605076387084 0.585576 0.000000
226511039875399 0.591183 0.000000
226417079325825 0.596686 0.000000
226323190716668 0.601761 0.000000
226229367990809 0.605915 0.000000
226135619098267 0.609774 0.000000
226041945997381 0.613495 0.000000
225948342295481 0.616584 0.000000
225854818295837 0.619854 0.000000
225761365566205 0.622645 0.000000
225667968397620 0.623628 0.000000
225574660354776 0.625606 0.000000
225504720148037 0.626263 0.000000
225279628234475 0.626409 0.000000
225186611555391 0.625902 0.000000
225093649854762 0.623575 0.000000
225000778553800 0.622410 0.000000
224907960403409 0.619274 0.000000
224815210877102 0.615501 0.000000
224722541859809 0.612075 0.000000
224629933386220 0.607379 0.000000
224537395323292 0.602240 0.000000
224444923726519 0.596353 0.000000
224352516511101 0.589586 0.000000
224260181496700 0.582586 0.000000
224167908709382 0.574601 0.000000
224075707970789 0.566426 0.000000
223983575347884 0.557776 0.000000
223891510431761 0.548675 0.000000
223799511645236 0.539008 0.000000
223710863028294 0.529351 0.000000
223643020748780 0.519573 0.000000
223559969565966 0.511600 0.000000
223476121782975 0.500952 0.000000
223398344490628 0.491643 0.000000
223323325956888 0.481411 0.000000
223252173740016 0.471928 0.000000
223170717330983 0.461254 0.000000
223111722122175 0.458963 0.000000
222882094885795 0.422177 0.000000
222819796478829 0.413533 0.000000
222746331222878 0.404486 0.000000
222670367389754 0.394442 0.000000
222594465598372 0.385199 0.000000
222521129009227 0.375741 0.000000
222457941724662 0.367519 0.000000
222384707424494 0.359112 0.000000
222322674685296 0.351173 0.000000
222259972935215 0.344139 0.000000
222189214822496 0.336786 0.000000
222138975559847 0.330115 0.000000
222067040352774 0.323135 0.000000
222004119368590 0.316456 0.000000
221940526856846 0.310320 0.000000
221883447459861 0.305547 0.000000
221810605468365 0.299158 0.000000
221742470130064 0.293240 0.000000
221676359333445 0.288093 0.000000
221598924375224 0.282969 0.000000
221540504200800 0.277983 0.000000
221459691598363 0.272610 0.000000
221409625827269 0.268052 0.000000
221341057727135 0.263999 0.000000
221266094108063 0.259064 0.000000
221208268913197 0.254221 0.000000
221141668097441 0.249497 0.000000
221074944346946 0.245362 0.000000
221000130052044 0.239744 0.000000
220920397648002 0.234337 0.000000
220849254579580 0.229550 0.000000
220799619867467 0.225023 0.000000
220731232363407 0.221015 0.000000
220669056557459 0.216159 0.000000
220610463376870 0.211607 0.000000
220550850214239 0.207463 0.000000
220505074740104 0.203678 0.000000
220459313399890 0.199826 0.000000
220408259741920 0.195786 0.000000
220357240576319 0.192119 0.000000
220311539111997 0.188450 0.000000
220274344225880 0.185249 0.000000
220229743924368 0.181919 0.000000
220185151168598 0.178383 0.000000
220134231186183 0.174943 0.000000
220088603748943 0.171154 0.000000
220051471495518 0.167953 0.000000
220006953157838 0.164741 0.000000
219962467515897 0.161925 0.000000
219917975500381 0.158610 0.000000
219873508898043 0.155528 0.000000
219829065915834 0.152627 0.000000
219778299199311 0.149445 0.000000
219740218044864 0.146659 0.000000
219695835364938 0.144053 0.000000
219651462241476 0.141328 0.000000
219599733699836 0.138554 0.000000
219548024854208 0.135744 0.000000
219497404880520 0.133237 0.000000
219447161639449 0.130831 0.000000
219393100357768 0.128672 0.000000
219335197008029 0.126220 0.000000
219270842401659 0.124249 0.000000
219194352123439 0.122170 0.000000
219150212722065 0.120395 0.000000
219069451605078 0.119136 0.000000
218981405638466 0.117597 0.000000
218893437928116 0.116200 0.000000
218805559389777 0.115126 0.000000
218717764468448 0.114273 0.000000
218630036306501 0.113366 0.000000
218542395060775 0.112735 0.000000
218454824210788 0.112107 0.000000
218367332738045 0.111631 0.000000
218279901941279 0.111010 0.000000
218192539381450 0.110363 0.000000
218105244820082 0.109691 0.000000
218018001688761 0.108734 0.000000
217930820879011 0.107671 0.000000
217843682063174 0.106195 0.000000
217756598194001 0.104518 0.000000
217670578805392 0.102288 0.000000
217610470309983 0.100194 0.000000
217551085369459 0.098167 0.000000
217495611248204 0.097475 0.000000
("port 2","mode 1",1,"port 1",1,"transmission")
(208, 3)
231921885233892 0.098219 0.000000
231865729040870 0.100521 0.000000
231816622629756 0.102686 0.000000
231774579996171 0.105003 0.000000
231718490808657 0.107407 0.000000
231662442545805 0.110058 0.000000
231636942451364 0.113864 0.000000
231625890848981 0.112119 0.000000
231546902035209 0.115344 0.000000
231506160312663 0.118448 0.000000
231457206965652 0.121012 0.000000
231405963674832 0.124055 0.000000
231345401863712 0.127252 0.000000
231294213414875 0.130541 0.000000
231243046364790 0.133895 0.000000
231196465879857 0.135547 0.000000
231123324892429 0.141494 0.000000
231079972668856 0.144564 0.000000
231025771561587 0.147858 0.000000
230971209725225 0.151267 0.000000
230920173730315 0.154918 0.000000
230871471953540 0.158355 0.000000
230830922053899 0.161671 0.000000
230787671093438 0.165005 0.000000
230727811557223 0.169077 0.000000
230676868502921 0.172838 0.000000
230625959116661 0.176936 0.000000
230565790829479 0.181166 0.000000
230514922301399 0.185265 0.000000
230458302092751 0.190001 0.000000
230401688089118 0.194317 0.000000
230353188637504 0.198218 0.000000
230297784147031 0.202726 0.000000
230253596493056 0.207463 0.000000
230187634092900 0.212077 0.000000
230143278450324 0.216541 0.000000
230086816272898 0.221380 0.000000
230030374909384 0.226124 0.000000
229975111640670 0.230855 0.000000
229924506032159 0.236159 0.000000
229869285330243 0.240845 0.000000
229814093084416 0.245680 0.000000
229763545980501 0.250925 0.000000
229700365245257 0.256712 0.000000
229641832824347 0.262946 0.000000
229575836286323 0.268773 0.000000
229531716086646 0.274431 0.000000
229475533524805 0.279840 0.000000
229412496318154 0.285741 0.000000
229363260172135 0.291323 0.000000
229314048137425 0.297126 0.000000
229251106269561 0.303659 0.000000
229192786086123 0.310371 0.000000
229125726800045 0.317918 0.000000
229064801420401 0.325091 0.000000
228999129261229 0.332003 0.000000
228946094392531 0.339737 0.000000
228883339822125 0.346544 0.000000
228835459080454 0.352658 0.000000
228786465917167 0.359343 0.000000
228723797417208 0.366473 0.000000
228660038842858 0.374573 0.000000
228597442364292 0.382157 0.000000
228547411561386 0.389430 0.000000
228484865230295 0.396717 0.000000
228421230726182 0.405002 0.000000
228356494066974 0.413496 0.000000
228291405028907 0.421620 0.000000
228238396641843 0.425209 0.000000
227984586610088 0.459903 0.000000
227900804775463 0.468406 0.000000
227820205752567 0.477440 0.000000
227733449404249 0.487396 0.000000
227644200761455 0.496698 0.000000
227555029989562 0.506695 0.000000
227454640246020 0.517176 0.000000
227359945736203 0.525461 0.000000
227265334003044 0.534162 0.000000
227170792888432 0.542431 0.000000
227076326442317 0.550537 0.000000
226981934404668 0.558467 0.000000
226887602950909 0.565162 0.000000
226793355875954 0.572392 0.000000
226699182953019 0.579407 0.000000
226605076387084 0.585576 0.000000
226511039875399 0.591183 0.000000
226417079325825 0.596686 0.000000
226323190716668 0.601761 0.000000
226229367990809 0.605915 0.000000
226135619098267 0.609774 0.000000
226041945997381 0.613495 0.000000
225948342295481 0.616584 0.000000
225854818295837 0.619854 0.000000
225761365566205 0.622645 0.000000
225667968397620 0.623628 0.000000
225574660354776 0.625606 0.000000
225504720148037 0.626263 0.000000
225279628234475 0.626409 0.000000
225186611555391 0.625902 0.000000
225093649854762 0.623575 0.000000
225000778553800 0.622410 0.000000
224907960403409 0.619274 0.000000
224815210877102 0.615501 0.000000
224722541859809 0.612075 0.000000
224629933386220 0.607379 0.000000
224537395323292 0.602240 0.000000
224444923726519 0.596353 0.000000
224352516511101 0.589586 0.000000
224260181496700 0.582586 0.000000
224167908709382 0.574601 0.000000
224075707970789 0.566426 0.000000
223983575347884 0.557776 0.000000
223891510431761 0.548675 0.000000
223799511645236 0.539008 0.000000
223710863028294 0.529351 0.000000
223643020748780 0.519573 0.000000
223559969565966 0.511600 0.000000
223476121782975 0.500952 0.000000
223398344490628 0.491643 0.000000
223323325956888 0.481411 0.000000
223252173740016 0.471928 0.000000
223170717330983 0.461254 0.000000
223111722122175 0.458963 0.000000
222882094885795 0.422177 0.000000
222819796478829 0.413533 0.000000
222746331222878 0.404486 0.000000
222670367389754 0.394442 0.000000
222594465598372 0.385199 0.000000
222521129009227 0.375741 0.000000
222457941724662 0.367519 0.000000
222384707424494 0.359112 0.000000
222322674685296 0.351173 0.000000
222259972935215 0.344139 0.000000
222189214822496 0.336786 0.000000
222138975559847 0.330115 0.000000
222067040352774 0.323135 0.000000
222004119368590 0.316456 0.000000
221940526856846 0.310320 0.000000
221883447459861 0.305547 0.000000
221810605468365 0.299158 0.000000
221742470130064 0.293240 0.000000
221676359333445 0.288093 0.000000
221598924375224 0.282969 0.000000
221540504200800 0.277983 0.000000
221459691598363 0.272610 0.000000
221409625827269 0.268052 0.000000
221341057727135 0.263999 0.000000
221266094108063 0.259064 0.000000
221208268913197 0.254221 0.000000
221141668097441 0.249497 0.000000
221074944346946 0.245362 0.000000
221000130052044 0.239744 0.000000
220920397648002 0.234337 0.000000
220849254579580 0.229550 0.000000
220799619867467 0.225023 0.000000
220731232363407 0.221015 0.000000
220669056557459 0.216159 0.000000
220610463376870 0.211607 0.000000
220550850214239 0.207463 0.000000
220505074740104 0.203678 0.000000
220459313399890 0.199826 0.000000
220408259741920 0.195786 0.000000
220357240576319 0.192119 0.000000
220311539111997 0.188450 0.000000
220274344225880 0.185249 0.000000
220229743924368 0.181919 0.000000
220185151168598 0.178383 0.000000
220134231186183 0.174943 0.000000
220088603748943 0.171154 0.000000
220051471495518 0.167953 0.000000
220006953157838 0.164741 0.000000
219962467515897 0.161925 0.000000
219917975500381 0.158610 0.000000
219873508898043 0.155528 0.000000
219829065915834 0.152627 0.000000
219778299199311 0.149445 0.000000
219740218044864 0.146659 0.000000
219695835364938 0.144053 0.000000
219651462241476 0.141328 0.000000
219599733699836 0.138554 0.000000
219548024854208 0.135744 0.000000
219497404880520 0.133237 0.000000
219447161639449 0.130831 0.000000
219393100357768 0.128672 0.000000
219335197008029 0.126220 0.000000
219270842401659 0.124249 0.000000
219194352123439 0.122170 0.000000
219150212722065 0.120395 0.000000
219069451605078 0.119136 0.000000
218981405638466 0.117597 0.000000
218893437928116 0.116200 0.000000
218805559389777 0.115126 0.000000
218717764468448 0.114273 0.000000
218630036306501 0.113366 0.000000
218542395060775 0.112735 0.000000
218454824210788 0.112107 0.000000
218367332738045 0.111631 0.000000
218279901941279 0.111010 0.000000
218192539381450 0.110363 0.000000
218105244820082 0.109691 0.000000
218018001688761 0.108734 0.000000
217930820879011 0.107671 0.000000
217843682063174 0.106195 0.000000
217756598194001 0.104518 0.000000
217670578805392 0.102288 0.000000
217610470309983 0.100194 0.000000
217551085369459 0.098167 0.000000
217495611248204 0.097475 0.000000
("port 2","mode 1",1,"port 2",1,"transmission")
(208, 3)
231921885233892 0.009822 0.000000
231865729040870 0.010052 0.000000
231816622629756 0.010269 0.000000
231774579996171 0.010500 0.000000
231718490808657 0.010741 0.000000
231662442545805 0.011006 0.000000
231636942451364 0.011386 0.000000
231625890848981 0.011212 0.000000
231546902035209 0.011534 0.000000
231506160312663 0.011845 0.000000
231457206965652 0.012101 0.000000
231405963674832 0.012406 0.000000
231345401863712 0.012725 0.000000
231294213414875 0.013054 0.000000
231243046364790 0.013389 0.000000
231196465879857 0.013555 0.000000
231123324892429 0.014149 0.000000
231079972668856 0.014456 0.000000
231025771561587 0.014786 0.000000
230971209725225 0.015127 0.000000
230920173730315 0.015492 0.000000
230871471953540 0.015836 0.000000
230830922053899 0.016167 0.000000
230787671093438 0.016500 0.000000
230727811557223 0.016908 0.000000
230676868502921 0.017284 0.000000
230625959116661 0.017694 0.000000
230565790829479 0.018117 0.000000
230514922301399 0.018527 0.000000
230458302092751 0.019000 0.000000
230401688089118 0.019432 0.000000
230353188637504 0.019822 0.000000
230297784147031 0.020273 0.000000
230253596493056 0.020746 0.000000
230187634092900 0.021208 0.000000
230143278450324 0.021654 0.000000
230086816272898 0.022138 0.000000
230030374909384 0.022612 0.000000
229975111640670 0.023086 0.000000
229924506032159 0.023616 0.000000
229869285330243 0.024085 0.000000
229814093084416 0.024568 0.000000
229763545980501 0.025093 0.000000
229700365245257 0.025671 0.000000
229641832824347 0.026295 0.000000
229575836286323 0.026877 0.000000
229531716086646 0.027443 0.000000
229475533524805 0.027984 0.000000
229412496318154 0.028574 0.000000
229363260172135 0.029132 0.000000
229314048137425 0.029713 0.000000
229251106269561 0.030366 0.000000
229192786086123 0.031037 0.000000
229125726800045 0.031792 0.000000
229064801420401 0.032509 0.000000
228999129261229 0.033200 0.000000
228946094392531 0.033974 0.000000
228883339822125 0.034654 0.000000
228835459080454 0.035266 0.000000
228786465917167 0.035934 0.000000
228723797417208 0.036647 0.000000
228660038842858 0.037457 0.000000
228597442364292 0.038216 0.000000
228547411561386 0.038943 0.000000
228484865230295 0.039672 0.000000
228421230726182 0.040500 0.000000
228356494066974 0.041350 0.000000
228291405028907 0.042162 0.000000
228238396641843 0.042521 0.000000
227984586610088 0.045990 0.000000
227900804775463 0.046841 0.000000
227820205752567 0.047744 0.000000
227733449404249 0.048740 0.000000
227644200761455 0.049670 0.000000
227555029989562 0.050669 0.000000
227454640246020 0.051718 0.000000
227359945736203 0.052546 0.000000
227265334003044 0.053416 0.000000
227170792888432 0.054243 0.000000
227076326442317 0.055054 0.000000
226981934404668 0.055847 0.000000
226887602950909 0.056516 0.000000
226793355875954 0.057239 0.000000
226699182953019 0.057941 0.000000
226605076387084 0.058558 0.000000
226511039875399 0.059118 0.000000
226417079325825 0.059669 0.000000
226323190716668 0.060176 0.000000
226229367990809 0.060591 0.000000
226135619098267 0.060977 0.000000
226041945997381 0.061349 0.000000
225948342295481 0.061658 0.000000
225854818295837 0.061985 0.000000
225761365566205 0.062265 0.000000
225667968397620 0.062363 0.000000
225574660354776 0.062561 0.000000
225504720148037 0.062626 0.000000
225279628234475 0.062641 0.000000
225186611555391 0.062590 0.000000
225093649854762 0.062357 0.000000
225000778553800 0.062241 0.000000
224907960403409 0.061927 0.000000
224815210877102 0.061550 0.000000
224722541859809 0.061208 0.000000
224629933386220 0.060738 0.000000
224537395323292 0.060224 0.000000
224444923726519 0.059635 0.000000
224352516511101 0.058959 0.000000
224260181496700 0.058259 0.000000
224167908709382 0.057460 0.000000
224075707970789 0.056643 0.000000
223983575347884 0.055778 0.000000
223891510431761 0.054867 0.000000
223799511645236 0.053901 0.000000
223710863028294 0.052935 0.000000
223643020748780 0.051957 0.000000
223559969565966 0.051160 0.000000
223476121782975 0.050095 0.000000
223398344490628 0.049164 0.000000
223323325956888 0.048141 0.000000
223252173740016 0.047193 0.000000
223170717330983 0.046125 0.000000
223111722122175 0.045896 0.000000
222882094885795 0.042218 0.000000
222819796478829 0.041353 0.000000
222746331222878 0.040449 0.000000
222670367389754 0.039444 0.000000
222594465598372 0.038520 0.000000
222521129009227 0.037574 0.000000
222457941724662 0.036752 0.000000
222384707424494 0.035911 0.000000
222322674685296 0.035117 0.000000
222259972935215 0.034414 0.000000
222189214822496 0.033679 0.000000
222138975559847 0.033012 0.000000
222067040352774 0.032314 0.000000
222004119368590 0.031646 0.000000
221940526856846 0.031032 0.000000
221883447459861 0.030555 0.000000
221810605468365 0.029916 0.000000
221742470130064 0.029324 0.000000
221676359333445 0.028809 0.000000
221598924375224 0.028297 0.000000
221540504200800 0.027798 0.000000
221459691598363 0.027261 0.000000
221409625827269 0.026805 0.000000
221341057727135 0.026400 0.000000
221266094108063 0.025906 0.000000
221208268913197 0.025422 0.000000
221141668097441 0.024950 0.000000
221074944346946 0.024536 0.000000
221000130052044 0.023974 0.000000
220920397648002 0.023434 0.000000
220849254579580 0.022955 0.000000
220799619867467 0.022502 0.000000
220731232363407 0.022101 0.000000
220669056557459 0.021616 0.000000
220610463376870 0.021161 0.000000
220550850214239 0.020746 0.000000
220505074740104 0.020368 0.000000
220459313399890 0.019983 0.000000
220408259741920 0.019579 0.000000
220357240576319 0.019212 0.000000
220311539111997 0.018845 0.000000
220274344225880 0.018525 0.000000
220229743924368 0.018192 0.000000
220185151168598 0.017838 0.000000
220134231186183 0.017494 0.000000
220088603748943 0.017115 0.000000
220051471495518 0.016795 0.000000
220006953157838 0.016474 0.000000
219962467515897 0.016193 0.000000
219917975500381 0.015861 0.000000
219873508898043 0.015553 0.000000
219829065915834 0.015263 0.000000
219778299199311 0.014945 0.000000
219740218044864 0.014666 0.000000
219695835364938 0.014405 0.000000
219651462241476 0.014133 0.000000
219599733699836 0.013855 0.000000
219548024854208 0.013574 0.000000
219497404880520 0.013324 0.000000
219447161639449 0.013083 0.000000
219393100357768 0.012867 0.000000
219335197008029 0.012622 0.000000
219270842401659 0.012425 0.000000
219194352123439 0.012217 0.000000
219150212722065 0.012039 0.000000
219069451605078 0.011914 0.000000
218981405638466 0.011760 0.000000
218893437928116 0.011620 0.000000
218805559389777 0.011513 0.000000
218717764468448 0.011427 0.000000
218630036306501 0.011337 0.000000
218542395060775 0.011273 0.000000
218454824210788 0.011211 0.000000
218367332738045 0.011163 0.000000
218279901941279 0.011101 0.000000
218192539381450 0.011036 0.000000
218105244820082 0.010969 0.000000
218018001688761 0.010873 0.000000
217930820879011 0.010767 0.000000
217843682063174 0.010620 0.000000
217756598194001 0.010452 0.000000
217670578805392 0.010229 0.000000
217610470309983 0.010019 0.000000
217551085369459 0.009817 0.000000
217495611248204 0.009747 0.000000
